"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"JPN","PASSCAR","TOT","IDX2015","M","2016-06",110.172990421467,
"JPN","PASSCAR","TOT","IDX2015","M","2016-07",108.360001996683,
"JPN","PASSCAR","TOT","IDX2015","M","2016-08",84.6367423002901,
"JPN","PASSCAR","TOT","IDX2015","M","2016-09",119.673653209391,
"JPN","PASSCAR","TOT","IDX2015","M","2016-10",93.1057853898247,
"JPN","PASSCAR","TOT","IDX2015","M","2016-11",104.657707474806,
"JPN","PASSCAR","TOT","IDX2015","M","2016-12",101.061459020849,
"JPN","PASSCAR","TOT","IDX2015","M","2017-01",101.653364688656,
"JPN","PASSCAR","TOT","IDX2015","M","2017-02",121.513707785401,
"JPN","PASSCAR","TOT","IDX2015","M","2017-03",176.616842023528,
"JPN","PASSCAR","TOT","IDX2015","M","2017-04",86.9107427107194,
"JPN","PASSCAR","TOT","IDX2015","M","2017-05",91.8185902306724,
"JPN","PASSCAR","TOT","IDX2015","M","2017-06",121.575826821003,
"JPN","PASSCAR","TOT","IDX2015","M","2017-07",106.989833554263,
"JPN","PASSCAR","TOT","IDX2015","M","2017-08",87.0416363928807,
"JPN","PASSCAR","TOT","IDX2015","M","2017-09",122.484983277777,
"JPN","PASSCAR","TOT","IDX2015","M","2017-10",88.9841873776338,
"JPN","PASSCAR","TOT","IDX2015","M","2017-11",98.919239707375,
"JPN","PASSCAR","TOT","IDX2015","M","2017-12",101.326352336951,
"JPN","PASSCAR","TOT","IDX2015","M","2018-01",95.4228254177782,
"JPN","PASSCAR","TOT","IDX2015","M","2018-02",115.266307633431,
"JPN","PASSCAR","TOT","IDX2015","M","2018-03",168.119845367972,
"JPN","PASSCAR","TOT","IDX2015","M","2018-04",85.8950964786272,
"JPN","PASSCAR","TOT","IDX2015","M","2018-05",89.6426491550147,
"JPN","PASSCAR","TOT","IDX2015","M","2018-06",112.025912511994,
"JPN","PASSCAR","TOT","IDX2015","M","2018-07",108.738484406458,
"JPN","PASSCAR","TOT","IDX2015","M","2018-08",88.8989955573797,
"JPN","PASSCAR","TOT","IDX2015","M","2018-09",117.608638983023,
"JPN","PASSCAR","TOT","IDX2015","M","2018-10",100.797896826937,
"JPN","PASSCAR","TOT","IDX2015","M","2018-11",106.853171675938,
"JPN","PASSCAR","TOT","IDX2015","M","2018-12",95.464533913111,
"JPN","PASSCAR","TOT","IDX2015","M","2019-01",96.6226102196906,
"JPN","PASSCAR","TOT","IDX2015","M","2019-02",115.810736609743,
"JPN","PASSCAR","TOT","IDX2015","M","2019-03",158.516242463907,
"JPN","PASSCAR","TOT","IDX2015","M","2019-04",88.5582282763632,
"JPN","PASSCAR","TOT","IDX2015","M","2019-05",94.3481661018641,
"JPN","PASSCAR","TOT","IDX2015","M","2019-06",110.064282109163,
"JPN","PASSCAR","TOT","IDX2015","M","2019-07",114.543064576065,
"JPN","PASSCAR","TOT","IDX2015","M","2019-08",89.5858546081786,
"JPN","PASSCAR","TOT","IDX2015","M","2019-09",133.236457218287,
"JPN","PASSCAR","TOT","IDX2015","M","2019-10",73.0661845046284,
"JPN","PASSCAR","TOT","IDX2015","M","2019-11",91.3211942384594,
"JPN","PASSCAR","TOT","IDX2015","M","2019-12",86.4186712072724,
"JPN","PASSCAR","TOT","IDX2015","M","2020-01",85.5561040271993,
"JPN","PASSCAR","TOT","IDX2015","M","2020-02",103.452598184127,
"JPN","PASSCAR","TOT","IDX2015","M","2020-03",142.81388138592,
"JPN","PASSCAR","TOT","IDX2015","M","2020-04",64.1929239762838,
"JPN","PASSCAR","TOT","IDX2015","M","2020-05",54.9225453274838,
"JPN","PASSCAR","TOT","IDX2015","M","2020-06",80.8115408294,
"JPN","PASSCAR","TOT","IDX2015","M","2020-07",92.0573048103428,
"JPN","PASSCAR","TOT","IDX2015","M","2020-08",75.1378543419542,
"JPN","PASSCAR","TOT","IDX2015","M","2020-09",111.978879527895,
"JPN","PASSCAR","TOT","IDX2015","M","2020-10",98.2754202741002,
"JPN","PASSCAR","TOT","IDX2015","M","2020-11",97.1896682732572,
"JPN","PASSCAR","TOT","IDX2015","M","2020-12",93.4873737513796,
"JPN","PASSCAR","TOT","IDX2015","M","2021-01",92.4149329724513,
"JPN","PASSCAR","TOT","IDX2015","M","2021-02",100.701168614357,
"JPN","PASSCAR","TOT","IDX2015","M","2021-03",146.085779732555,
"JPN","PASSCAR","TOT","IDX2015","M","2021-04",81.0919639044032,
"JPN","PASSCAR","TOT","IDX2015","M","2021-05",73.6252558250462,
"JPN","PASSCAR","TOT","IDX2015","M","2021-06",87.901985035968,
"JPN","PASSCAR","TOT","IDX2015","M","2021-07",94.3796693270623,
"JPN","PASSCAR","TOT","IDX2015","M","2021-08",77.8839594229585,
"JPN","PASSCAR","TOT","IDX2015","M","2021-09",75.3073505676682,
"JPN","PASSCAR","TOT","IDX2015","M","2021-10",66.8258836710132,
"JPN","PASSCAR","TOT","IDX2015","M","2021-11",83.7377911136501,
"JPN","PASSCAR","TOT","IDX2015","M","2021-12",84.8807813687264,
"KOR","PASSCAR","TOT","IDX2015","M","2015-01",114.997693260693,
"KOR","PASSCAR","TOT","IDX2015","M","2015-02",77.235074878313,
"KOR","PASSCAR","TOT","IDX2015","M","2015-03",95.1716576902542,
"KOR","PASSCAR","TOT","IDX2015","M","2015-04",99.6122604490107,
"KOR","PASSCAR","TOT","IDX2015","M","2015-05",89.6533670618362,
"KOR","PASSCAR","TOT","IDX2015","M","2015-06",103.409827227818,
"KOR","PASSCAR","TOT","IDX2015","M","2015-07",104.552051961247,
"KOR","PASSCAR","TOT","IDX2015","M","2015-08",87.2880521271246,
"KOR","PASSCAR","TOT","IDX2015","M","2015-09",106.331869806597,
"KOR","PASSCAR","TOT","IDX2015","M","2015-10",102.550631631876,
"KOR","PASSCAR","TOT","IDX2015","M","2015-11",110.503439374226,
"KOR","PASSCAR","TOT","IDX2015","M","2015-12",108.694074531006,
"KOR","PASSCAR","TOT","IDX2015","M","2016-01",111.904589115301,
"KOR","PASSCAR","TOT","IDX2015","M","2016-02",83.6918714653756,
"KOR","PASSCAR","TOT","IDX2015","M","2016-03",111.135589618118,
"KOR","PASSCAR","TOT","IDX2015","M","2016-04",101.541368388859,
"KOR","PASSCAR","TOT","IDX2015","M","2016-05",105.598637727888,
"KOR","PASSCAR","TOT","IDX2015","M","2016-06",121.275652755387,
"KOR","PASSCAR","TOT","IDX2015","M","2016-07",97.6520504061416,
"KOR","PASSCAR","TOT","IDX2015","M","2016-08",82.3047176706598,
"KOR","PASSCAR","TOT","IDX2015","M","2016-09",85.1233457568956,
"KOR","PASSCAR","TOT","IDX2015","M","2016-10",93.556680990913,
"KOR","PASSCAR","TOT","IDX2015","M","2016-11",103.67108489319,
"KOR","PASSCAR","TOT","IDX2015","M","2016-12",103.254316712715,
"KOR","PASSCAR","TOT","IDX2015","M","2017-01",119.97713995428,
"KOR","PASSCAR","TOT","IDX2015","M","2017-02",87.4653341143417,
"KOR","PASSCAR","TOT","IDX2015","M","2017-03",108.002052738799,
"KOR","PASSCAR","TOT","IDX2015","M","2017-04",100.007257157371,
"KOR","PASSCAR","TOT","IDX2015","M","2017-05",98.4700357155816,
"KOR","PASSCAR","TOT","IDX2015","M","2017-06",108.10080191589,
"KOR","PASSCAR","TOT","IDX2015","M","2017-07",99.9917061058612,
"KOR","PASSCAR","TOT","IDX2015","M","2017-08",94.0644228227232,
"KOR","PASSCAR","TOT","IDX2015","M","2017-09",107.073654963636,
"KOR","PASSCAR","TOT","IDX2015","M","2017-10",79.3196933332642,
"KOR","PASSCAR","TOT","IDX2015","M","2017-11",106.06439172062,
"KOR","PASSCAR","TOT","IDX2015","M","2017-12",88.2327785063733,
"KOR","PASSCAR","TOT","IDX2015","M","2018-01",109.07818550331,
"KOR","PASSCAR","TOT","IDX2015","M","2018-02",82.9073209166826,
"KOR","PASSCAR","TOT","IDX2015","M","2018-03",107.586839663475,
"KOR","PASSCAR","TOT","IDX2015","M","2018-04",105.697386904978,
"KOR","PASSCAR","TOT","IDX2015","M","2018-05",101.530482652802,
"KOR","PASSCAR","TOT","IDX2015","M","2018-06",101.567805176427,
"KOR","PASSCAR","TOT","IDX2015","M","2018-07",104.722335975284,
"KOR","PASSCAR","TOT","IDX2015","M","2018-08",96.6412320579743,
"KOR","PASSCAR","TOT","IDX2015","M","2018-09",85.7127306091347,
"KOR","PASSCAR","TOT","IDX2015","M","2018-10",101.946473280702,
"KOR","PASSCAR","TOT","IDX2015","M","2018-11",105.502221208524,
"KOR","PASSCAR","TOT","IDX2015","M","2018-12",92.5240911706313,
"KOR","PASSCAR","TOT","IDX2015","M","2019-01",105.053573372453,
"KOR","PASSCAR","TOT","IDX2015","M","2019-02",76.300456682546,
"KOR","PASSCAR","TOT","IDX2015","M","2019-03",97.9063100983345,
"KOR","PASSCAR","TOT","IDX2015","M","2019-04",101.154147206254,
"KOR","PASSCAR","TOT","IDX2015","M","2019-05",99.864187483477,
"KOR","PASSCAR","TOT","IDX2015","M","2019-06",91.2333538952792,
"KOR","PASSCAR","TOT","IDX2015","M","2019-07",100.238190272299,
"KOR","PASSCAR","TOT","IDX2015","M","2019-08",88.650324239424,
"KOR","PASSCAR","TOT","IDX2015","M","2019-09",93.4206092901982,
"KOR","PASSCAR","TOT","IDX2015","M","2019-10",102.309590333466,
"KOR","PASSCAR","TOT","IDX2015","M","2019-11",109.171491812371,
"KOR","PASSCAR","TOT","IDX2015","M","2019-12",108.399382104887,
"KOR","PASSCAR","TOT","IDX2015","M","2020-01",90.9752064402088,
"KOR","PASSCAR","TOT","IDX2015","M","2020-02",68.885715322451,
"KOR","PASSCAR","TOT","IDX2015","M","2020-03",108.100024363314,
"KOR","PASSCAR","TOT","IDX2015","M","2020-04",108.903236173819,
"KOR","PASSCAR","TOT","IDX2015","M","2020-05",114.394312462094,
"KOR","PASSCAR","TOT","IDX2015","M","2020-06",140.396448139835,
"KOR","PASSCAR","TOT","IDX2015","M","2020-07",114.623690471871,
"KOR","PASSCAR","TOT","IDX2015","M","2020-08",86.7974164519758,
"KOR","PASSCAR","TOT","IDX2015","M","2020-09",112.967503486027,
"KOR","PASSCAR","TOT","IDX2015","M","2020-10",101.805736264534,
"KOR","PASSCAR","TOT","IDX2015","M","2020-11",112.573284330242,
"KOR","PASSCAR","TOT","IDX2015","M","2020-12",107.57906413772,
"KOR","PASSCAR","TOT","IDX2015","M","2021-01",102.483762110381,
"KOR","PASSCAR","TOT","IDX2015","M","2021-02",83.4158403010684,
"KOR","PASSCAR","TOT","IDX2015","M","2021-03",109.818415555198,
"KOR","PASSCAR","TOT","IDX2015","M","2021-04",108.225210327972,
"KOR","PASSCAR","TOT","IDX2015","M","2021-05",97.8308874985097,
"KOR","PASSCAR","TOT","IDX2015","M","2021-06",110.121661059649,
"KOR","PASSCAR","TOT","IDX2015","M","2021-07",103.540456060504,
"KOR","PASSCAR","TOT","IDX2015","M","2021-08",83.2541093653616,
"KOR","PASSCAR","TOT","IDX2015","M","2021-09",79.8927495814175,
"KOR","PASSCAR","TOT","IDX2015","M","2021-10",84.0114455739116,
"KOR","PASSCAR","TOT","IDX2015","M","2021-11",94.1188515030091,
"KOR","PASSCAR","TOT","IDX2015","M","2021-12",94.1655046575399,
"LUX","PASSCAR","TOT","IDX2015","M","2015-01",82.75773029501,
"LUX","PASSCAR","TOT","IDX2015","M","2015-02",97.6825253372926,
"LUX","PASSCAR","TOT","IDX2015","M","2015-03",125.69879284746,
"LUX","PASSCAR","TOT","IDX2015","M","2015-04",130.29501000581,
"LUX","PASSCAR","TOT","IDX2015","M","2015-05",109.250532567297,
"LUX","PASSCAR","TOT","IDX2015","M","2015-06",117.435930540314,
"LUX","PASSCAR","TOT","IDX2015","M","2015-07",111.91014137241,
"LUX","PASSCAR","TOT","IDX2015","M","2015-08",68.0653282551159,
"LUX","PASSCAR","TOT","IDX2015","M","2015-09",87.1731973403912,
"LUX","PASSCAR","TOT","IDX2015","M","2015-10",113.562713833839,
"LUX","PASSCAR","TOT","IDX2015","M","2015-11",88.1027693499451,
"LUX","PASSCAR","TOT","IDX2015","M","2015-12",68.0653282551159,
"LUX","PASSCAR","TOT","IDX2015","M","2016-01",89.7811632560842,
"LUX","PASSCAR","TOT","IDX2015","M","2016-02",114.853786069331,
"LUX","PASSCAR","TOT","IDX2015","M","2016-03",130.140081337551,
"LUX","PASSCAR","TOT","IDX2015","M","2016-04",135.123620166548,
"LUX","PASSCAR","TOT","IDX2015","M","2016-05",129.391259440966,
"LUX","PASSCAR","TOT","IDX2015","M","2016-06",131.8442966884,
"LUX","PASSCAR","TOT","IDX2015","M","2016-07",106.926602543412,
"LUX","PASSCAR","TOT","IDX2015","M","2016-08",86.7342327803241,
"LUX","PASSCAR","TOT","IDX2015","M","2016-09",92.1309147246788,
"LUX","PASSCAR","TOT","IDX2015","M","2016-10",110.38667613453,
"LUX","PASSCAR","TOT","IDX2015","M","2016-11",99.1027047963334,
"LUX","PASSCAR","TOT","IDX2015","M","2016-12",79.1427280356336,
"LUX","PASSCAR","TOT","IDX2015","M","2017-01",106.074494867988,
"LUX","PASSCAR","TOT","IDX2015","M","2017-02",104.370279517139,
"LUX","PASSCAR","TOT","IDX2015","M","2017-03",134.039119488735,
"LUX","PASSCAR","TOT","IDX2015","M","2017-04",125.59550706862,
"LUX","PASSCAR","TOT","IDX2015","M","2017-05",142.921696468917,
"LUX","PASSCAR","TOT","IDX2015","M","2017-06",134.426441159383,
"LUX","PASSCAR","TOT","IDX2015","M","2017-07",116.945323090827,
"LUX","PASSCAR","TOT","IDX2015","M","2017-08",88.5417339100123,
"LUX","PASSCAR","TOT","IDX2015","M","2017-09",102.459492608611,
"LUX","PASSCAR","TOT","IDX2015","M","2017-10",120.586146794913,
"LUX","PASSCAR","TOT","IDX2015","M","2017-11",113.33032083145,
"LUX","PASSCAR","TOT","IDX2015","M","2017-12",73.4361887547608,
"LUX","PASSCAR","TOT","IDX2015","M","2018-01",112.297463043057,
"LUX","PASSCAR","TOT","IDX2015","M","2018-02",117.874895100381,
"LUX","PASSCAR","TOT","IDX2015","M","2018-03",138.893551094184,
"LUX","PASSCAR","TOT","IDX2015","M","2018-04",138.686979536505,
"LUX","PASSCAR","TOT","IDX2015","M","2018-05",138.428765089407,
"LUX","PASSCAR","TOT","IDX2015","M","2018-06",145.297269382222,
"LUX","PASSCAR","TOT","IDX2015","M","2018-07",127.325543864179,
"LUX","PASSCAR","TOT","IDX2015","M","2018-08",108.114389000065,
"LUX","PASSCAR","TOT","IDX2015","M","2018-09",67.0324704667226,
"LUX","PASSCAR","TOT","IDX2015","M","2018-10",110.980569362856,
"LUX","PASSCAR","TOT","IDX2015","M","2018-11",91.1238783809954,
"LUX","PASSCAR","TOT","IDX2015","M","2018-12",67.5230779162094,
"LUX","PASSCAR","TOT","IDX2015","M","2019-01",108.579175004842,
"LUX","PASSCAR","TOT","IDX2015","M","2019-02",130.165902782261,
"LUX","PASSCAR","TOT","IDX2015","M","2019-03",145.142340713963,
"LUX","PASSCAR","TOT","IDX2015","M","2019-04",145.684591052869,
"LUX","PASSCAR","TOT","IDX2015","M","2019-05",139.823123103738,
"LUX","PASSCAR","TOT","IDX2015","M","2019-06",134.245691046414,
"LUX","PASSCAR","TOT","IDX2015","M","2019-07",123.839648828352,
"LUX","PASSCAR","TOT","IDX2015","M","2019-08",98.4055257891679,
"LUX","PASSCAR","TOT","IDX2015","M","2019-09",85.4173391001226,
"LUX","PASSCAR","TOT","IDX2015","M","2019-10",126.292686075786,
"LUX","PASSCAR","TOT","IDX2015","M","2019-11",102.046349493254,
"LUX","PASSCAR","TOT","IDX2015","M","2019-12",80.7436576076431,
"LUX","PASSCAR","TOT","IDX2015","M","2020-01",111.522819701762,
"LUX","PASSCAR","TOT","IDX2015","M","2020-02",123.813827383642,
"LUX","PASSCAR","TOT","IDX2015","M","2020-03",72.2484022981086,
"LUX","PASSCAR","TOT","IDX2015","M","2020-04",30.7791620941192,
"LUX","PASSCAR","TOT","IDX2015","M","2020-05",78.5230133625976,
"LUX","PASSCAR","TOT","IDX2015","M","2020-06",120.018075011297,
"LUX","PASSCAR","TOT","IDX2015","M","2020-07",142.250338906462,
"LUX","PASSCAR","TOT","IDX2015","M","2020-08",94.7905235297915,
"LUX","PASSCAR","TOT","IDX2015","M","2020-09",105.170744303144,
"LUX","PASSCAR","TOT","IDX2015","M","2020-10",102.769349945129,
"LUX","PASSCAR","TOT","IDX2015","M","2020-11",98.3280614550384,
"LUX","PASSCAR","TOT","IDX2015","M","2020-12",86.6309470014847,
"LUX","PASSCAR","TOT","IDX2015","M","2021-01",96.7529533277387,
"LUX","PASSCAR","TOT","IDX2015","M","2021-02",96.6238461041895,
"LUX","PASSCAR","TOT","IDX2015","M","2021-03",128.255115873733,
"LUX","PASSCAR","TOT","IDX2015","M","2021-04",111.729391259441,
"LUX","PASSCAR","TOT","IDX2015","M","2021-05",104.13788651475,
"LUX","PASSCAR","TOT","IDX2015","M","2021-06",115.447679297657,
"LUX","PASSCAR","TOT","IDX2015","M","2021-07",102.872635723969,
"LUX","PASSCAR","TOT","IDX2015","M","2021-08",72.0934736298496,
"LUX","PASSCAR","TOT","IDX2015","M","2021-09",76.1216190045833,
"LUX","PASSCAR","TOT","IDX2015","M","2021-10",76.2249047834226,
"LUX","PASSCAR","TOT","IDX2015","M","2021-11",82.0347298431347,
"LUX","PASSCAR","TOT","IDX2015","M","2021-12",83.4549093021755,
"NLD","PASSCAR","TOT","IDX2015","M","2015-01",127.221097140314,
"NLD","PASSCAR","TOT","IDX2015","M","2015-02",89.2515856236786,
"NLD","PASSCAR","TOT","IDX2015","M","2015-03",76.4891509958829,
"NLD","PASSCAR","TOT","IDX2015","M","2015-04",72.0934683431623,
"NLD","PASSCAR","TOT","IDX2015","M","2015-05",74.1257371759208,
"NLD","PASSCAR","TOT","IDX2015","M","2015-06",98.384778012685,
"NLD","PASSCAR","TOT","IDX2015","M","2015-07",90.3197952598197,
"NLD","PASSCAR","TOT","IDX2015","M","2015-08",82.4070323801046,
"NLD","PASSCAR","TOT","IDX2015","M","2015-09",93.5564704573272,
"NLD","PASSCAR","TOT","IDX2015","M","2015-10",103.680427283854,
"NLD","PASSCAR","TOT","IDX2015","M","2015-11",107.779681762546,
"NLD","PASSCAR","TOT","IDX2015","M","2015-12",184.690775564705,
"NLD","PASSCAR","TOT","IDX2015","M","2016-01",108.893290308223,
"NLD","PASSCAR","TOT","IDX2015","M","2016-02",75.8642483587404,
"NLD","PASSCAR","TOT","IDX2015","M","2016-03",79.7658840547457,
"NLD","PASSCAR","TOT","IDX2015","M","2016-04",74.1951708022699,
"NLD","PASSCAR","TOT","IDX2015","M","2016-05",77.6668521197285,
"NLD","PASSCAR","TOT","IDX2015","M","2016-06",104.794035829532,
"NLD","PASSCAR","TOT","IDX2015","M","2016-07",82.9197730054523,
"NLD","PASSCAR","TOT","IDX2015","M","2016-08",72.3979080894626,
"NLD","PASSCAR","TOT","IDX2015","M","2016-09",89.5827306108824,
"NLD","PASSCAR","TOT","IDX2015","M","2016-10",80.6204517636586,
"NLD","PASSCAR","TOT","IDX2015","M","2016-11",86.180482919773,
"NLD","PASSCAR","TOT","IDX2015","M","2016-12",95.3991320796706,
"NLD","PASSCAR","TOT","IDX2015","M","2017-01",136.519862022922,
"NLD","PASSCAR","TOT","IDX2015","M","2017-02",85.4193835540225,
"NLD","PASSCAR","TOT","IDX2015","M","2017-03",97.7144764660064,
"NLD","PASSCAR","TOT","IDX2015","M","2017-04",77.9339045287638,
"NLD","PASSCAR","TOT","IDX2015","M","2017-05",96.9667297207077,
"NLD","PASSCAR","TOT","IDX2015","M","2017-06",108.917325025036,
"NLD","PASSCAR","TOT","IDX2015","M","2017-07",86.6131078224101,
"NLD","PASSCAR","TOT","IDX2015","M","2017-08",77.693557360632,
"NLD","PASSCAR","TOT","IDX2015","M","2017-09",94.6166685211973,
"NLD","PASSCAR","TOT","IDX2015","M","2017-10",97.4500945810615,
"NLD","PASSCAR","TOT","IDX2015","M","2017-11",100.379659508178,
"NLD","PASSCAR","TOT","IDX2015","M","2017-12",46.8089462557027,
"NLD","PASSCAR","TOT","IDX2015","M","2018-01",158.541003671971,
"NLD","PASSCAR","TOT","IDX2015","M","2018-02",94.5632580393902,
"NLD","PASSCAR","TOT","IDX2015","M","2018-03",112.680093468343,
"NLD","PASSCAR","TOT","IDX2015","M","2018-04",91.5722710581952,
"NLD","PASSCAR","TOT","IDX2015","M","2018-05",98.6812061867141,
"NLD","PASSCAR","TOT","IDX2015","M","2018-06",125.82708356515,
"NLD","PASSCAR","TOT","IDX2015","M","2018-07",96.8412150884611,
"NLD","PASSCAR","TOT","IDX2015","M","2018-08",110.439523756537,
"NLD","PASSCAR","TOT","IDX2015","M","2018-09",78.8525648158451,
"NLD","PASSCAR","TOT","IDX2015","M","2018-10",80.3266941137198,
"NLD","PASSCAR","TOT","IDX2015","M","2018-11",92.8941804829198,
"NLD","PASSCAR","TOT","IDX2015","M","2018-12",53.4852564815845,
"NLD","PASSCAR","TOT","IDX2015","M","2019-01",127.386669633916,
"NLD","PASSCAR","TOT","IDX2015","M","2019-02",79.9741849337932,
"NLD","PASSCAR","TOT","IDX2015","M","2019-03",104.486925559141,
"NLD","PASSCAR","TOT","IDX2015","M","2019-04",88.5252030711027,
"NLD","PASSCAR","TOT","IDX2015","M","2019-05",98.3554022476911,
"NLD","PASSCAR","TOT","IDX2015","M","2019-06",111.283409369089,
"NLD","PASSCAR","TOT","IDX2015","M","2019-07",90.2904194948259,
"NLD","PASSCAR","TOT","IDX2015","M","2019-08",91.412039612774,
"NLD","PASSCAR","TOT","IDX2015","M","2019-09",101.805719372427,
"NLD","PASSCAR","TOT","IDX2015","M","2019-10",91.0675420051185,
"NLD","PASSCAR","TOT","IDX2015","M","2019-11",104.561700233671,
"NLD","PASSCAR","TOT","IDX2015","M","2019-12",113.326360298208,
"NLD","PASSCAR","TOT","IDX2015","M","2020-01",118.312228774897,
"NLD","PASSCAR","TOT","IDX2015","M","2020-02",79.7632135306554,
"NLD","PASSCAR","TOT","IDX2015","M","2020-03",78.7697785690442,
"NLD","PASSCAR","TOT","IDX2015","M","2020-04",41.0539668409925,
"NLD","PASSCAR","TOT","IDX2015","M","2020-05",39.8816067653277,
"NLD","PASSCAR","TOT","IDX2015","M","2020-06",66.5654834761322,
"NLD","PASSCAR","TOT","IDX2015","M","2020-07",93.161232891955,
"NLD","PASSCAR","TOT","IDX2015","M","2020-08",70.6647379548236,
"NLD","PASSCAR","TOT","IDX2015","M","2020-09",78.6042060754423,
"NLD","PASSCAR","TOT","IDX2015","M","2020-10",85.4247246022032,
"NLD","PASSCAR","TOT","IDX2015","M","2020-11",89.4598865027262,
"NLD","PASSCAR","TOT","IDX2015","M","2020-12",114.375876265717,
"NLD","PASSCAR","TOT","IDX2015","M","2021-01",93.9837543117837,
"NLD","PASSCAR","TOT","IDX2015","M","2021-02",58.3829976632914,
"NLD","PASSCAR","TOT","IDX2015","M","2021-03",64.5892956492712,
"NLD","PASSCAR","TOT","IDX2015","M","2021-04",63.6813174585512,
"NLD","PASSCAR","TOT","IDX2015","M","2021-05",68.3680872371203,
"NLD","PASSCAR","TOT","IDX2015","M","2021-06",88.9765216423723,
"NLD","PASSCAR","TOT","IDX2015","M","2021-07",71.7916991209525,
"NLD","PASSCAR","TOT","IDX2015","M","2021-08",58.4230555246467,
"NLD","PASSCAR","TOT","IDX2015","M","2021-09",65.8631356403694,
"NLD","PASSCAR","TOT","IDX2015","M","2021-10",64.7335039501502,
"NLD","PASSCAR","TOT","IDX2015","M","2021-11",72.9934349616112,
"NLD","PASSCAR","TOT","IDX2015","M","2021-12",95.3590742183154,
"NZL","PASSCAR","TOT","IDX2015","M","2015-01",104.554345959395,
"NZL","PASSCAR","TOT","IDX2015","M","2015-02",88.6105747280503,
"NZL","PASSCAR","TOT","IDX2015","M","2015-03",102.47843879718,
"NZL","PASSCAR","TOT","IDX2015","M","2015-04",87.5148174366149,
"NZL","PASSCAR","TOT","IDX2015","M","2015-05",96.7985959562535,
"NZL","PASSCAR","TOT","IDX2015","M","2015-06",107.74611605142,
"NZL","PASSCAR","TOT","IDX2015","M","2015-07",106.373906232329,
"NZL","PASSCAR","TOT","IDX2015","M","2015-08",99.5882532807794,
"NZL","PASSCAR","TOT","IDX2015","M","2015-09",103.051449490867,
"NZL","PASSCAR","TOT","IDX2015","M","2015-10",104.463870586708,
"NZL","PASSCAR","TOT","IDX2015","M","2015-11",99.7591512069666,
"NZL","PASSCAR","TOT","IDX2015","M","2015-12",99.0604802734367,
"NZL","PASSCAR","TOT","IDX2015","M","2016-01",103.413350981616,
"NZL","PASSCAR","TOT","IDX2015","M","2016-02",95.1348543807254,
"NZL","PASSCAR","TOT","IDX2015","M","2016-03",102.257276775056,
"NZL","PASSCAR","TOT","IDX2015","M","2016-04",95.1499336095066,
"NZL","PASSCAR","TOT","IDX2015","M","2016-05",100.875014136777,
"NZL","PASSCAR","TOT","IDX2015","M","2016-06",106.444275966641,
"NZL","PASSCAR","TOT","IDX2015","M","2016-07",104.328157527677,
"NZL","PASSCAR","TOT","IDX2015","M","2016-08",110.013026778197,
"NZL","PASSCAR","TOT","IDX2015","M","2016-09",111.923062423818,
"NZL","PASSCAR","TOT","IDX2015","M","2016-10",118.140731091275,
"NZL","PASSCAR","TOT","IDX2015","M","2016-11",113.01379330566,
"NZL","PASSCAR","TOT","IDX2015","M","2016-12",106.811203866984,
"NZL","PASSCAR","TOT","IDX2015","M","2017-01",116.024612652311,
"NZL","PASSCAR","TOT","IDX2015","M","2017-02",102.086378848868,
"NZL","PASSCAR","TOT","IDX2015","M","2017-03",119.146013010024,
"NZL","PASSCAR","TOT","IDX2015","M","2017-04",98.0300663067199,
"NZL","PASSCAR","TOT","IDX2015","M","2017-05",114.727798977126,
"NZL","PASSCAR","TOT","IDX2015","M","2017-06",118.221153644775,
"NZL","PASSCAR","TOT","IDX2015","M","2017-07",110.756935398071,
"NZL","PASSCAR","TOT","IDX2015","M","2017-08",116.054771109873,
"NZL","PASSCAR","TOT","IDX2015","M","2017-09",118.1206254529,
"NZL","PASSCAR","TOT","IDX2015","M","2017-10",126.80123482129,
"NZL","PASSCAR","TOT","IDX2015","M","2017-11",126.730865086978,
"NZL","PASSCAR","TOT","IDX2015","M","2017-12",111.852692689506,
"NZL","PASSCAR","TOT","IDX2015","M","2018-01",123.232484009734,
"NZL","PASSCAR","TOT","IDX2015","M","2018-02",97.8290099229703,
"NZL","PASSCAR","TOT","IDX2015","M","2018-03",105.006722822832,
"NZL","PASSCAR","TOT","IDX2015","M","2018-04",89.1735326025492,
"NZL","PASSCAR","TOT","IDX2015","M","2018-05",114.074365729939,
"NZL","PASSCAR","TOT","IDX2015","M","2018-06",112.470941069536,
"NZL","PASSCAR","TOT","IDX2015","M","2018-07",110.013026778197,
"NZL","PASSCAR","TOT","IDX2015","M","2018-08",110.616195929446,
"NZL","PASSCAR","TOT","IDX2015","M","2018-09",105.373650723175,
"NZL","PASSCAR","TOT","IDX2015","M","2018-10",119.955264954616,
"NZL","PASSCAR","TOT","IDX2015","M","2018-11",104.041652180833,
"NZL","PASSCAR","TOT","IDX2015","M","2018-12",94.2049686058834,
"NZL","PASSCAR","TOT","IDX2015","M","2019-01",108.268862649169,
"NZL","PASSCAR","TOT","IDX2015","M","2019-02",94.0290442701025,
"NZL","PASSCAR","TOT","IDX2015","M","2019-03",101.920507332275,
"NZL","PASSCAR","TOT","IDX2015","M","2019-04",88.77141983505,
"NZL","PASSCAR","TOT","IDX2015","M","2019-05",99.7038607014354,
